Station_ID,MonDate,Salinity,Water_Level,Water_Temperature,GEOID
"CRMS5035-H01","8/14/2016 1:00:00 PM","0.14","1.79","26.9","GEOID12A  "
"CRMS5035-H01","8/14/2016 2:00:00 PM","0.14","1.78","26.77","GEOID12A  "
"CRMS5035-H01","8/14/2016 3:00:00 PM","0.13","1.73","26.66","GEOID12A  "
"CRMS5035-H01","8/14/2016 4:00:00 PM","0.13","1.71","26.73","GEOID12A  "
"CRMS5035-H01","8/14/2016 5:00:00 PM","0.13","1.72","26.73","GEOID12A  "
"CRMS5035-H01","8/14/2016 6:00:00 PM","0.13","1.69","26.68","GEOID12A  "
"CRMS5035-H01","8/14/2016 7:00:00 PM","0.13","1.64","26.62","GEOID12A  "
"CRMS5035-H01","8/14/2016 8:00:00 PM","0.13","1.68","26.43","GEOID12A  "
"CRMS5035-H01","8/14/2016 9:00:00 PM","0.13","1.65","26.31","GEOID12A  "
"CRMS5035-H01","8/14/2016 10:00:00 PM","0.12","1.63","26.39","GEOID12A  "
"CRMS5035-H01","8/14/2016 11:00:00 PM","0.12","1.61","26.23","GEOID12A  "
"CRMS5035-H01","8/15/2016 12:00:00 AM","0.12","1.6","26.34","GEOID12A  "
"CRMS5035-H01","8/15/2016 1:00:00 AM","0.12","1.6","26.32","GEOID12A  "
"CRMS5035-H01","8/15/2016 2:00:00 AM","0.12","1.6","26.41","GEOID12A  "
"CRMS5035-H01","8/15/2016 3:00:00 AM","0.12","1.62","26.35","GEOID12A  "
"CRMS5035-H01","8/15/2016 4:00:00 AM","0.12","1.59","26.37","GEOID12A  "
"CRMS5035-H01","8/15/2016 5:00:00 AM","0.12","1.64","26.3","GEOID12A  "
"CRMS5035-H01","8/15/2016 6:00:00 AM","0.12","1.68","26.28","GEOID12A  "
"CRMS5035-H01","8/15/2016 7:00:00 AM","0.12","1.68","26.26","GEOID12A  "
"CRMS5035-H01","8/15/2016 8:00:00 AM","0.12","1.69","26.17","GEOID12A  "
"CRMS5035-H01","8/15/2016 9:00:00 AM","0.13","1.69","26.32","GEOID12A  "
"CRMS5035-H01","8/15/2016 10:00:00 AM","0.13","1.69","26.68","GEOID12A  "
"CRMS5035-H01","8/15/2016 11:00:00 AM","0.12","1.7","27.07","GEOID12A  "
"CRMS5035-H01","8/15/2016 12:00:00 PM","0.12","1.69","27.4","GEOID12A  "
"CRMS5035-H01","8/15/2016 1:00:00 PM","0.12","1.71","27.66","GEOID12A  "
"CRMS5035-H01","8/15/2016 2:00:00 PM","0.12","1.75","27.81","GEOID12A  "
"CRMS5035-H01","8/15/2016 3:00:00 PM","0.12","1.74","27.99","GEOID12A  "
"CRMS5035-H01","8/15/2016 4:00:00 PM","0.12","1.72","27.96","GEOID12A  "
"CRMS5035-H01","8/15/2016 5:00:00 PM","0.12","1.74","27.91","GEOID12A  "
"CRMS5035-H01","8/15/2016 6:00:00 PM","0.12","1.7","27.86","GEOID12A  "
"CRMS5035-H01","8/15/2016 7:00:00 PM","0.12","1.64","27.88","GEOID12A  "
"CRMS5035-H01","8/15/2016 8:00:00 PM","0.12","1.64","27.74","GEOID12A  "
"CRMS5035-H01","8/15/2016 9:00:00 PM","0.12","1.6","27.6","GEOID12A  "
"CRMS5035-H01","8/15/2016 10:00:00 PM","0.12","1.57","27.57","GEOID12A  "
"CRMS5035-H01","8/15/2016 11:00:00 PM","0.13","1.57","27.47","GEOID12A  "
"CRMS5035-H01","8/16/2016 12:00:00 AM","0.12","1.58","27.47","GEOID12A  "
"CRMS5035-H01","8/16/2016 1:00:00 AM","0.12","1.5","27.39","GEOID12A  "
"CRMS5035-H01","8/16/2016 2:00:00 AM","0.12","1.54","27.35","GEOID12A  "
"CRMS5035-H01","8/16/2016 3:00:00 AM","0.12","1.61","27.21","GEOID12A  "
"CRMS5035-H01","8/16/2016 4:00:00 AM","0.12","1.61","27.15","GEOID12A  "
"CRMS5035-H01","8/16/2016 5:00:00 AM","0.12","1.6","27.06","GEOID12A  "
"CRMS5035-H01","8/16/2016 6:00:00 AM","0.12","1.66","26.98","GEOID12A  "
"CRMS5035-H01","8/16/2016 7:00:00 AM","0.13","1.64","26.93","GEOID12A  "
"CRMS5035-H01","8/16/2016 8:00:00 AM","0.12","1.68","26.97","GEOID12A  "
"CRMS5035-H01","8/16/2016 9:00:00 AM","0.12","1.66","27.19","GEOID12A  "
"CRMS5035-H01","8/16/2016 10:00:00 AM","0.12","1.69","27.42","GEOID12A  "
"CRMS5035-H01","8/16/2016 11:00:00 AM","0.11","1.69","27.65","GEOID12A  "
"CRMS5035-H01","8/16/2016 12:00:00 PM","0.11","1.7","28.09","GEOID12A  "
"CRMS5035-H01","8/16/2016 1:00:00 PM","0.11","1.7","28.03","GEOID12A  "
"CRMS5035-H01","8/16/2016 2:00:00 PM","0.11","1.74","28.16","GEOID12A  "
"CRMS5035-H01","8/16/2016 3:00:00 PM","0.11","1.79","28.49","GEOID12A  "
"CRMS5035-H01","8/16/2016 4:00:00 PM","0.11","1.8","28.58","GEOID12A  "
"CRMS5035-H01","8/16/2016 5:00:00 PM","0.11","1.78","28.56","GEOID12A  "
"CRMS5035-H01","8/16/2016 6:00:00 PM","0.11","1.74","28.49","GEOID12A  "
"CRMS5035-H01","8/16/2016 7:00:00 PM","0.11","1.72","28.34","GEOID12A  "
"CRMS5035-H01","8/16/2016 8:00:00 PM","0.11","1.69","28.2","GEOID12A  "
"CRMS5035-H01","8/16/2016 9:00:00 PM","0.11","1.63","28.1","GEOID12A  "
"CRMS5035-H01","8/16/2016 10:00:00 PM","0.11","1.59","27.95","GEOID12A  "
"CRMS5035-H01","8/16/2016 11:00:00 PM","0.11","1.6","27.87","GEOID12A  "
"CRMS5035-H01","8/17/2016 12:00:00 AM","0.11","1.58","27.78","GEOID12A  "
"CRMS5035-H01","8/17/2016 1:00:00 AM","0.12","1.55","27.81","GEOID12A  "
"CRMS5035-H01","8/17/2016 2:00:00 AM","0.11","1.58","27.71","GEOID12A  "
"CRMS5035-H01","8/17/2016 3:00:00 AM","0.12","1.58","27.69","GEOID12A  "
"CRMS5035-H01","8/17/2016 4:00:00 AM","0.11","1.58","27.62","GEOID12A  "
"CRMS5035-H01","8/17/2016 5:00:00 AM","0.11","1.56","27.61","GEOID12A  "
"CRMS5035-H01","8/17/2016 6:00:00 AM","0.11","1.62","27.52","GEOID12A  "
"CRMS5035-H01","8/17/2016 7:00:00 AM","0.11","1.59","27.57","GEOID12A  "
"CRMS5035-H01","8/17/2016 8:00:00 AM","0.11","1.62","27.62","GEOID12A  "
"CRMS5035-H01","8/17/2016 9:00:00 AM","0.11","1.6","28.02","GEOID12A  "
"CRMS5035-H01","8/17/2016 10:00:00 AM","0.11","1.63","28.29","GEOID12A  "
"CRMS5035-H01","8/17/2016 11:00:00 AM","0.11","1.6","28.61","GEOID12A  "
"CRMS5035-H01","8/17/2016 12:00:00 PM","0.11","1.6","28.97","GEOID12A  "
"CRMS5035-H01","8/17/2016 1:00:00 PM","0.11","1.62","29.17","GEOID12A  "
"CRMS5035-H01","8/17/2016 2:00:00 PM","0.11","1.63","29.4","GEOID12A  "
"CRMS5035-H01","8/17/2016 3:00:00 PM","0.11","1.68","29.44","GEOID12A  "
"CRMS5035-H01","8/17/2016 4:00:00 PM","0.11","1.46","29.33","GEOID12A  "
"CRMS5035-H01","8/17/2016 5:00:00 PM","0.11","1.7","29.31","GEOID12A  "
"CRMS5035-H01","8/17/2016 6:00:00 PM","0.11","1.66","29.41","GEOID12A  "
"CRMS5035-H01","8/17/2016 7:00:00 PM","0.11","1.68","29.57","GEOID12A  "
"CRMS5035-H01","8/17/2016 8:00:00 PM","0.1","1.6","29.44","GEOID12A  "
"CRMS5035-H01","8/17/2016 9:00:00 PM","0.1","1.62","29.28","GEOID12A  "
"CRMS5035-H01","8/17/2016 10:00:00 PM","0.11","1.54","29.06","GEOID12A  "
"CRMS5035-H01","8/17/2016 11:00:00 PM","0.11","1.56","28.95","GEOID12A  "
"CRMS5035-H01","8/18/2016 12:00:00 AM","0.11","1.52","28.75","GEOID12A  "
"CRMS5035-H01","8/18/2016 1:00:00 AM","0.11","1.52","28.59","GEOID12A  "
"CRMS5035-H01","8/18/2016 2:00:00 AM","0.11","1.5","28.49","GEOID12A  "
"CRMS5035-H01","8/18/2016 3:00:00 AM","0.1","1.51","28.48","GEOID12A  "
"CRMS5035-H01","8/18/2016 4:00:00 AM","0.1","1.52","28.39","GEOID12A  "
"CRMS5035-H01","8/18/2016 5:00:00 AM","0.1","1.52","28.3","GEOID12A  "
"CRMS5035-H01","8/18/2016 6:00:00 AM","0.1","1.5","28.24","GEOID12A  "
"CRMS5035-H01","8/18/2016 7:00:00 AM","0.1","1.56","28.15","GEOID12A  "
"CRMS5035-H01","8/18/2016 8:00:00 AM","0.1","1.58","28.3","GEOID12A  "
"CRMS5035-H01","8/18/2016 9:00:00 AM","0.1","1.56","28.51","GEOID12A  "
"CRMS5035-H01","8/18/2016 10:00:00 AM","0.1","1.56","28.58","GEOID12A  "
"CRMS5035-H01","8/18/2016 11:00:00 AM","0.09","1.57","28.91","GEOID12A  "
"CRMS5035-H01","8/18/2016 12:00:00 PM","0.09","1.57","29.26","GEOID12A  "
"CRMS5035-H01","8/18/2016 1:00:00 PM","0.09","1.57","29.48","GEOID12A  "
"CRMS5035-H01","8/18/2016 2:00:00 PM","0.09","1.58","29.59","GEOID12A  "
"CRMS5035-H01","8/18/2016 3:00:00 PM","0.09","1.57","29.53","GEOID12A  "
"CRMS5035-H01","8/18/2016 4:00:00 PM","0.09","1.62","29.45","GEOID12A  "
"CRMS5035-H01","8/18/2016 5:00:00 PM","0.09","1.64","29.55","GEOID12A  "
"CRMS5035-H01","8/18/2016 6:00:00 PM","0.09","1.65","29.57","GEOID12A  "
"CRMS5035-H01","8/18/2016 7:00:00 PM","0.08","1.65","29.65","GEOID12A  "
"CRMS5035-H01","8/18/2016 8:00:00 PM","0.08","1.61","29.52","GEOID12A  "
"CRMS5035-H01","8/18/2016 9:00:00 PM","0.08","1.58","29.31","GEOID12A  "
"CRMS5035-H01","8/18/2016 10:00:00 PM","0.08","1.58","29.05","GEOID12A  "
"CRMS5035-H01","8/18/2016 11:00:00 PM","0.08","1.5","28.93","GEOID12A  "
"CRMS5035-H01","8/19/2016 12:00:00 AM","0.09","1.5","28.7","GEOID12A  "
"CRMS5035-H01","8/19/2016 1:00:00 AM","0.09","1.49","28.73","GEOID12A  "
"CRMS5035-H01","8/19/2016 2:00:00 AM","0.09","1.47","28.6","GEOID12A  "
"CRMS5035-H01","8/19/2016 3:00:00 AM","0.09","1.42","28.66","GEOID12A  "
"CRMS5035-H01","8/19/2016 4:00:00 AM","0.09","1.47","28.64","GEOID12A  "
"CRMS5035-H01","8/19/2016 5:00:00 AM","0.09","1.53","28.6","GEOID12A  "
"CRMS5035-H01","8/19/2016 6:00:00 AM","0.09","1.53","28.63","GEOID12A  "
"CRMS5035-H01","8/19/2016 7:00:00 AM","0.09","1.57","28.56","GEOID12A  "
"CRMS5035-H01","8/19/2016 8:00:00 AM","0.09","1.54","28.7","GEOID12A  "
"CRMS5035-H01","8/19/2016 9:00:00 AM","0.09","1.58","28.62","GEOID12A  "
"CRMS5035-H01","8/19/2016 10:00:00 AM","0.09","1.57","28.84","GEOID12A  "
"CRMS5035-H01","8/19/2016 11:00:00 AM","0.09","1.55","28.99","GEOID12A  "
"CRMS5035-H01","8/19/2016 12:00:00 PM","0.08","1.56","29.24","GEOID12A  "
"CRMS5035-H01","8/19/2016 1:00:00 PM","0.08","1.53","29.35","GEOID12A  "
"CRMS5035-H01","8/19/2016 2:00:00 PM","0.08","1.54","29.42","GEOID12A  "
"CRMS5035-H01","8/19/2016 3:00:00 PM","0.08","1.53","29.35","GEOID12A  "
"CRMS5035-H01","8/19/2016 4:00:00 PM","0.08","1.55","29.22","GEOID12A  "
"CRMS5035-H01","8/19/2016 5:00:00 PM","0.08","1.61","29.23","GEOID12A  "
"CRMS5035-H01","8/19/2016 6:00:00 PM","0.08","1.6","29.29","GEOID12A  "
"CRMS5035-H01","8/19/2016 7:00:00 PM","0.08","1.6","29.3","GEOID12A  "
"CRMS5035-H01","8/19/2016 8:00:00 PM","0.08","1.59","29.31","GEOID12A  "
"CRMS5035-H01","8/19/2016 9:00:00 PM","0.07","1.57","29.19","GEOID12A  "
"CRMS5035-H01","8/19/2016 10:00:00 PM","0.07","1.55","29.07","GEOID12A  "
"CRMS5035-H01","8/19/2016 11:00:00 PM","0.08","1.52","28.89","GEOID12A  "
"CRMS5035-H01","8/20/2016 12:00:00 AM","0.08","1.5","28.84","GEOID12A  "
"CRMS5035-H01","8/20/2016 1:00:00 AM","0.08","1.47","28.94","GEOID12A  "
"CRMS5035-H01","8/20/2016 2:00:00 AM","0.08","1.45","28.93","GEOID12A  "
"CRMS5035-H01","8/20/2016 3:00:00 AM","0.08","1.46","29.06","GEOID12A  "
"CRMS5035-H01","8/20/2016 4:00:00 AM","0.08","1.46","29.04","GEOID12A  "
"CRMS5035-H01","8/20/2016 5:00:00 AM","0.08","1.5","28.98","GEOID12A  "
"CRMS5035-H01","8/20/2016 6:00:00 AM","0.08","1.52","28.98","GEOID12A  "
"CRMS5035-H01","8/20/2016 7:00:00 AM","0.08","1.58","29.08","GEOID12A  "
"CRMS5035-H01","8/20/2016 8:00:00 AM","0.08","1.58","29.25","GEOID12A  "
"CRMS5035-H01","8/20/2016 9:00:00 AM","0.08","1.59","29.25","GEOID12A  "
"CRMS5035-H01","8/20/2016 10:00:00 AM","0.08","1.57","29.38","GEOID12A  "
"CRMS5035-H01","8/20/2016 11:00:00 AM","0.07","1.52","29.45","GEOID12A  "
"CRMS5035-H01","8/20/2016 12:00:00 PM","0.07","1.54","29.66","GEOID12A  "
"CRMS5035-H01","8/20/2016 1:00:00 PM","0.07","1.47","29.58","GEOID12A  "
"CRMS5035-H01","8/20/2016 2:00:00 PM","0.07","1.51","29.69","GEOID12A  "
"CRMS5035-H01","8/20/2016 3:00:00 PM","0.08","1.47","29.81","GEOID12A  "
"CRMS5035-H01","8/20/2016 4:00:00 PM","0.08","1.52","29.79","GEOID12A  "
"CRMS5035-H01","8/20/2016 5:00:00 PM","0.08","1.5","29.69","GEOID12A  "
"CRMS5035-H01","8/20/2016 6:00:00 PM","0.08","1.58","29.58","GEOID12A  "
"CRMS5035-H01","8/20/2016 7:00:00 PM","0.08","1.58","29.63","GEOID12A  "
"CRMS5035-H01","8/20/2016 8:00:00 PM","0.08","1.59","29.6","GEOID12A  "
"CRMS5035-H01","8/20/2016 9:00:00 PM","0.07","1.58","29.56","GEOID12A  "
"CRMS5035-H01","8/20/2016 10:00:00 PM","0.07","1.56","29.33","GEOID12A  "
"CRMS5035-H01","8/20/2016 11:00:00 PM","0.07","1.5","29.18","GEOID12A  "
"CRMS5035-H01","8/21/2016 12:00:00 AM","0.07","1.49","29.05","GEOID12A  "
"CRMS5035-H01","8/21/2016 1:00:00 AM","0.07","1.5","29.09","GEOID12A  "
"CRMS5035-H01","8/21/2016 2:00:00 AM","0.08","1.46","29.19","GEOID12A  "
"CRMS5035-H01","8/21/2016 3:00:00 AM","0.08","1.49","29.25","GEOID12A  "
"CRMS5035-H01","8/21/2016 4:00:00 AM","0.08","1.46","29.22","GEOID12A  "
"CRMS5035-H01","8/21/2016 5:00:00 AM","0.08","1.46","29.1","GEOID12A  "
"CRMS5035-H01","8/21/2016 6:00:00 AM","0.08","1.51","29.13","GEOID12A  "
"CRMS5035-H01","8/21/2016 7:00:00 AM","0.08","1.52","29.17","GEOID12A  "
"CRMS5035-H01","8/21/2016 8:00:00 AM","0.08","1.55","29.33","GEOID12A  "
"CRMS5035-H01","8/21/2016 9:00:00 AM","0.08","1.54","29.53","GEOID12A  "
"CRMS5035-H01","8/21/2016 10:00:00 AM","0.07","1.56","29.68","GEOID12A  "
"CRMS5035-H01","8/21/2016 11:00:00 AM","0.07","1.52","29.45","GEOID12A  "
"CRMS5035-H01","8/21/2016 12:00:00 PM","0.07","1.49","29.44","GEOID12A  "
"CRMS5035-H01","8/21/2016 1:00:00 PM","0.07","1.51","29.86","GEOID12A  "
"CRMS5035-H01","8/21/2016 2:00:00 PM","0.07","1.43","29.86","GEOID12A  "
"CRMS5035-H01","8/21/2016 3:00:00 PM","0.07","1.44","30.07","GEOID12A  "
"CRMS5035-H01","8/21/2016 4:00:00 PM","0.07","1.46","30.09","GEOID12A  "
"CRMS5035-H01","8/21/2016 5:00:00 PM","0.07","1.45","30.08","GEOID12A  "
"CRMS5035-H01","8/21/2016 6:00:00 PM","0.07","1.5","29.96","GEOID12A  "
"CRMS5035-H01","8/21/2016 7:00:00 PM","0.08","1.52","29.78","GEOID12A  "
"CRMS5035-H01","8/21/2016 8:00:00 PM","0.07","1.5","29.68","GEOID12A  "
"CRMS5035-H01","8/21/2016 9:00:00 PM","0.07","1.56","29.51","GEOID12A  "
"CRMS5035-H01","8/21/2016 10:00:00 PM","0.07","1.54","29.6","GEOID12A  "
"CRMS5035-H01","8/21/2016 11:00:00 PM","0.07","1.49","29.42","GEOID12A  "
"CRMS5035-H01","8/22/2016 12:00:00 AM","0.07","1.46","29.36","GEOID12A  "
"CRMS5035-H01","8/22/2016 1:00:00 AM","0.07","1.43","29.13","GEOID12A  "
"CRMS5035-H01","8/22/2016 2:00:00 AM","0.07","1.37","29.25","GEOID12A  "
"CRMS5035-H01","8/22/2016 3:00:00 AM","0.07","1.37","29.44","GEOID12A  "
"CRMS5035-H01","8/22/2016 4:00:00 AM","0.08","1.41","29.31","GEOID12A  "
"CRMS5035-H01","8/22/2016 5:00:00 AM","0.08","1.39","29.27","GEOID12A  "
"CRMS5035-H01","8/22/2016 6:00:00 AM","0.08","1.39","29.26","GEOID12A  "
"CRMS5035-H01","8/22/2016 7:00:00 AM","0.08","1.37","29.14","GEOID12A  "
"CRMS5035-H01","8/22/2016 8:00:00 AM","0.08","1.47","29.36","GEOID12A  "
"CRMS5035-H01","8/22/2016 9:00:00 AM","0.08","1.42","29.57","GEOID12A  "
"CRMS5035-H01","8/22/2016 10:00:00 AM","0.08","1.25","29.99","GEOID12A  "
"CRMS5035-H01","8/22/2016 11:00:00 AM","0.08","1.4","30.09","GEOID12A  "
"CRMS5035-H01","8/22/2016 12:00:00 PM","0.08","1.38","30.37","GEOID12A  "
"CRMS5035-H01","8/22/2016 1:00:00 PM","0.07","1.32","30.56","GEOID12A  "
"CRMS5035-H01","8/22/2016 2:00:00 PM","0.07","1.33","30.22","GEOID12A  "
"CRMS5035-H01","8/22/2016 3:00:00 PM","0.07","1.29","30.19","GEOID12A  "
"CRMS5035-H01","8/22/2016 4:00:00 PM","0.07","1.3","30.04","GEOID12A  "
"CRMS5035-H01","8/22/2016 5:00:00 PM","0.07","1.31","30.14","GEOID12A  "
"CRMS5035-H01","8/22/2016 6:00:00 PM","0.07","1.3","30.1","GEOID12A  "
"CRMS5035-H01","8/22/2016 7:00:00 PM","0.07","1.31","30.09","GEOID12A  "
"CRMS5035-H01","8/22/2016 8:00:00 PM","0.07","1.3","29.93","GEOID12A  "
"CRMS5035-H01","8/22/2016 9:00:00 PM","0.07","1.32","29.98","GEOID12A  "
"CRMS5035-H01","8/22/2016 10:00:00 PM","0.07","1.41","29.81","GEOID12A  "
"CRMS5035-H01","8/22/2016 11:00:00 PM","0.07","1.4","29.73","GEOID12A  "
"CRMS5035-H01","8/23/2016 12:00:00 AM","0.07","1.39","29.66","GEOID12A  "
"CRMS5035-H01","8/23/2016 1:00:00 AM","0.07","1.34","29.62","GEOID12A  "
"CRMS5035-H01","8/23/2016 2:00:00 AM","0.07","1.37","29.65","GEOID12A  "
"CRMS5035-H01","8/23/2016 3:00:00 AM","0.07","1.33","29.69","GEOID12A  "
"CRMS5035-H01","8/23/2016 4:00:00 AM","0.07","1.32","29.82","GEOID12A  "
"CRMS5035-H01","8/23/2016 5:00:00 AM","0.06","1.32","29.84","GEOID12A  "
"CRMS5035-H01","8/23/2016 6:00:00 AM","0.06","1.25","29.76","GEOID12A  "
"CRMS5035-H01","8/23/2016 7:00:00 AM","0.07","1.3","29.78","GEOID12A  "
"CRMS5035-H01","8/23/2016 8:00:00 AM","0.07","1.34","29.72","GEOID12A  "
"CRMS5035-H01","8/23/2016 9:00:00 AM","0.07","1.32","29.89","GEOID12A  "
"CRMS5035-H01","8/23/2016 10:00:00 AM","0.07","1.34","30.07","GEOID12A  "
"CRMS5035-H01","8/23/2016 11:00:00 AM","0.07","1.32","30.18","GEOID12A  "
"CRMS5035-H01","8/23/2016 12:00:00 PM","0.07","1.34","30.5","GEOID12A  "
"CRMS5035-H01","8/23/2016 1:00:00 PM","0.07","1.33","30.74","GEOID12A  "
"CRMS5035-H01","8/23/2016 2:00:00 PM","0.06","1.26","30.78","GEOID12A  "
"CRMS5035-H01","8/23/2016 3:00:00 PM","0.06","1.26","30.82","GEOID12A  "
"CRMS5035-H01","8/23/2016 4:00:00 PM","0.07","1.23","30.74","GEOID12A  "
"CRMS5035-H01","8/23/2016 5:00:00 PM","0.06","1.21","30.66","GEOID12A  "
"CRMS5035-H01","8/23/2016 6:00:00 PM","0.06","1.16","30.59","GEOID12A  "
"CRMS5035-H01","8/23/2016 7:00:00 PM","0.07","1.12","30.29","GEOID12A  "
"CRMS5035-H01","8/23/2016 8:00:00 PM","0.07","1.2","30.38","GEOID12A  "
"CRMS5035-H01","8/23/2016 9:00:00 PM","0.06","1.08","30.18","GEOID12A  "
"CRMS5035-H01","8/23/2016 10:00:00 PM","0.06","1.29","30.14","GEOID12A  "
"CRMS5035-H01","8/23/2016 11:00:00 PM","0.06","1.35","30.13","GEOID12A  "
"CRMS5035-H01","8/24/2016 12:00:00 AM","0.06","1.37","30.19","GEOID12A  "
"CRMS5035-H01","8/24/2016 1:00:00 AM","0.06","1.37","30.13","GEOID12A  "
"CRMS5035-H01","8/24/2016 2:00:00 AM","0.06","1.37","30.17","GEOID12A  "
"CRMS5035-H01","8/24/2016 3:00:00 AM","0.06","1.28","30.23","GEOID12A  "
"CRMS5035-H01","8/24/2016 4:00:00 AM","0.06","1.32","30.2","GEOID12A  "
"CRMS5035-H01","8/24/2016 5:00:00 AM","0.06","1.29","30.17","GEOID12A  "
"CRMS5035-H01","8/24/2016 6:00:00 AM","0.07","1.26","30.15","GEOID12A  "
"CRMS5035-H01","8/24/2016 7:00:00 AM","0.07","1.28","30.22","GEOID12A  "
"CRMS5035-H01","8/24/2016 8:00:00 AM","0.07","1.27","30.31","GEOID12A  "
"CRMS5035-H01","8/24/2016 9:00:00 AM","0.07","1.29","30.59","GEOID12A  "
"CRMS5035-H01","8/24/2016 10:00:00 AM","0.07","1.32","30.71","GEOID12A  "
"CRMS5035-H01","8/24/2016 11:00:00 AM","0.07","1.25","30.87","GEOID12A  "
"CRMS5035-H01","8/24/2016 12:00:00 PM","0.07","1.28","31.12","GEOID12A  "
"CRMS5035-H01","8/24/2016 1:00:00 PM","0.07","1.25","31.12","GEOID12A  "
"CRMS5035-H01","8/24/2016 2:00:00 PM","0.07","1.24","31.08","GEOID12A  "
"CRMS5035-H01","8/24/2016 3:00:00 PM","0.07","1.2","31.15","GEOID12A  "
"CRMS5035-H01","8/24/2016 4:00:00 PM","0.07","1.14","31.17","GEOID12A  "
"CRMS5035-H01","8/24/2016 5:00:00 PM","0.07","1.15","31.13","GEOID12A  "
"CRMS5035-H01","8/24/2016 6:00:00 PM","0.06","1.18","31.08","GEOID12A  "
"CRMS5035-H01","8/24/2016 7:00:00 PM","0.06","1.1","30.98","GEOID12A  "
"CRMS5035-H01","8/24/2016 8:00:00 PM","0.06","1.12","30.84","GEOID12A  "
"CRMS5035-H01","8/24/2016 9:00:00 PM","0.07","1.16","30.71","GEOID12A  "
"CRMS5035-H01","8/24/2016 10:00:00 PM","0.07","1.14","30.54","GEOID12A  "
"CRMS5035-H01","8/24/2016 11:00:00 PM","0.07","1.26","30.48","GEOID12A  "
"CRMS5035-H01","8/25/2016 12:00:00 AM","0.07","1.22","30.3","GEOID12A  "
"CRMS5035-H01","8/25/2016 1:00:00 AM","0.07","1.27","30.36","GEOID12A  "
"CRMS5035-H01","8/25/2016 2:00:00 AM","0.07","1.34","30.35","GEOID12A  "
"CRMS5035-H01","8/25/2016 3:00:00 AM","0.07","1.3","30.4","GEOID12A  "
"CRMS5035-H01","8/25/2016 4:00:00 AM","0.06","1.29","30.22","GEOID12A  "
"CRMS5035-H01","8/25/2016 5:00:00 AM","0.06","1.29","30.11","GEOID12A  "
"CRMS5035-H01","8/25/2016 6:00:00 AM","0.06","1.24","30.08","GEOID12A  "
"CRMS5035-H01","8/25/2016 7:00:00 AM","0.06","1.31","30.06","GEOID12A  "
"CRMS5035-H01","8/25/2016 8:00:00 AM","0.06","1.33","30.07","GEOID12A  "
"CRMS5035-H01","8/25/2016 9:00:00 AM","0.06","1.32","30.19","GEOID12A  "
"CRMS5035-H01","8/25/2016 10:00:00 AM","0.06","1.34","30.37","GEOID12A  "
"CRMS5035-H01","8/25/2016 11:00:00 AM","0.06","1.34","30.44","GEOID12A  "
"CRMS5035-H01","8/25/2016 12:00:00 PM","0.06","1.28","30.44","GEOID12A  "
"CRMS5035-H01","8/25/2016 1:00:00 PM","0.06","1.35","30.8","GEOID12A  "
"CRMS5035-H01","8/25/2016 2:00:00 PM","0.06","1.34","30.84","GEOID12A  "
"CRMS5035-H01","8/25/2016 3:00:00 PM","0.06","1.26","30.57","GEOID12A  "
"CRMS5035-H01","8/25/2016 4:00:00 PM","0.06","1.23","30.5","GEOID12A  "
"CRMS5035-H01","8/25/2016 5:00:00 PM","0.06","1.24","30.39","GEOID12A  "
"CRMS5035-H01","8/25/2016 6:00:00 PM","0.06","1.15","30.46","GEOID12A  "
"CRMS5035-H01","8/25/2016 7:00:00 PM","0.07","1.17","30.46","GEOID12A  "
"CRMS5035-H01","8/25/2016 8:00:00 PM","0.07","1.17","30.32","GEOID12A  "
"CRMS5035-H01","8/25/2016 9:00:00 PM","0.07","1.18","30.25","GEOID12A  "
"CRMS5035-H01","8/25/2016 10:00:00 PM","0.07","1.18","30.12","GEOID12A  "
"CRMS5035-H01","8/25/2016 11:00:00 PM","0.07","1.24","30.11","GEOID12A  "
"CRMS5035-H01","8/26/2016 12:00:00 AM","0.07","1.3","29.89","GEOID12A  "
"CRMS5035-H01","8/26/2016 1:00:00 AM","0.07","1.27","29.71","GEOID12A  "
"CRMS5035-H01","8/26/2016 2:00:00 AM","0.07","1.35","29.59","GEOID12A  "
"CRMS5035-H01","8/26/2016 3:00:00 AM","0.07","1.42","29.63","GEOID12A  "
"CRMS5035-H01","8/26/2016 4:00:00 AM","0.07","1.41","29.52","GEOID12A  "
"CRMS5035-H01","8/26/2016 5:00:00 AM","0.06","1.42","29.36","GEOID12A  "
"CRMS5035-H01","8/26/2016 6:00:00 AM","0.06","1.38","29.31","GEOID12A  "
"CRMS5035-H01","8/26/2016 7:00:00 AM","0.06","1.41","29.35","GEOID12A  "
"CRMS5035-H01","8/26/2016 8:00:00 AM","0.06","1.4","29.35","GEOID12A  "
"CRMS5035-H01","8/26/2016 9:00:00 AM","0.06","1.4","29.59","GEOID12A  "
"CRMS5035-H01","8/26/2016 10:00:00 AM","0.06","1.4","29.56","GEOID12A  "
"CRMS5035-H01","8/26/2016 11:00:00 AM","0.06","1.39","29.63","GEOID12A  "
"CRMS5035-H01","8/26/2016 12:00:00 PM","0.06","1.4","29.52","GEOID12A  "
"CRMS5035-H01","8/26/2016 1:00:00 PM","0.06","1.4","29.52","GEOID12A  "
"CRMS5035-H01","8/26/2016 2:00:00 PM","0.06","1.39","29.6","GEOID12A  "
